book_id,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
6763,53,233,2636,7381,10959
6764,374,880,3350,4936,3658
6765,288,1089,4921,7089,7473
6766,143,751,4067,7781,10111
6767,123,473,3102,8869,7618
6768,1110,1867,4127,4552,3487
6769,587,1098,3027,4636,4681
6770,232,798,3177,6157,4723
6771,114,557,3190,5951,6651
6772,218,568,2233,4163,6542
6773,578,1845,5823,7688,6731
6774,69,283,2676,9611,14351
6775,474,869,3629,6662,7142
6776,197,768,3620,4888,6143
6777,697,1748,4870,5528,3338
6778,158,479,2813,4189,8656
6779,1517,2687,4860,4340,3124
6780,163,808,4674,7171,5678
6781,159,427,2128,4998,5673
6782,101,194,1329,3181,7110
6783,274,1071,4294,6891,7034
6784,72,223,1242,4093,7251
6785,324,439,1909,4545,8758
6786,502,1680,3968,4194,2253
6787,352,939,3153,5005,4038
6788,206,805,3451,5856,5995
6789,460,788,2815,7197,13053
6790,144,504,2828,5006,5402
6791,592,1521,4395,5731,3526
6792,253,689,2814,5706,8624
6793,120,276,1988,7212,6881
6794,92,374,2254,5496,7422
6795,66,221,2516,6059,7874
6796,156,517,3519,7547,5802
6797,124,401,1946,5677,8245
6798,468,1120,3479,5602,5130
6799,111,474,3295,7736,4284
6800,238,641,2568,5219,8169
6801,385,1424,5257,6928,7668
6802,133,374,2868,7499,4847
6803,156,565,3288,8224,11674
6804,360,605,2349,6001,5623
6805,280,1361,4762,6540,4983
6806,140,711,4309,6935,4938
6807,263,913,4642,5531,4529
6808,173,643,2616,5349,6160
6809,123,261,1441,5042,7402
6810,271,561,2395,7484,8483
6811,82,272,2037,6988,12168
6812,335,1074,5713,11618,9548
6813,344,1171,4568,6812,6052
6814,100,452,3107,7920,5479
6815,91,335,2426,6684,9381
6816,107,523,3726,8031,6314
6817,693,1275,4114,6158,4711
6818,579,1565,4290,5179,2881
6819,519,1385,3882,4080,2495
6820,201,630,2708,5339,5057
6821,117,299,2003,5771,6861
6822,209,1154,5413,6494,4432
6823,384,864,3030,4876,6191
6824,538,707,2300,3940,6535
6825,276,679,2705,4281,4716
6826,202,1130,5444,7269,3228
6827,468,1516,4285,6088,3443
6828,91,703,4725,8973,6490
6829,519,1146,3450,4910,5562
6830,85,540,3510,7121,5683
6831,135,402,2573,6213,5337
6832,578,883,2442,3043,3892
6833,184,991,5128,5784,4414
6834,244,721,3039,7193,14026
6835,122,350,3300,7834,6245
6836,161,593,2714,5867,10214
6837,324,1037,3723,5438,3398
6838,85,534,3316,6437,5221
6839,435,1069,3395,4878,5622
6840,357,1469,5007,5921,2584
6841,183,544,2769,3100,8199
6842,112,736,3825,6141,5797
6843,254,791,3340,6105,4677
6844,149,674,3044,6009,4676
6845,149,633,3015,5580,6147
6846,154,400,2223,5308,6375
6847,410,958,3378,5450,7739
6848,526,1041,4006,7319,6879
6849,428,772,2094,4911,14408
6850,187,603,3333,5042,7859
6851,263,823,3300,5911,4712
6852,454,1239,3947,6173,3538
6853,133,422,3242,6481,6830
6854,120,523,3007,6793,5571
6855,554,1513,4845,5814,3799
6856,145,613,3062,6864,7642
6857,198,495,2305,5101,6131
6858,113,646,5365,8356,4991
6859,76,408,2436,5552,7247
6860,201,621,3186,5192,8278
6861,598,1467,5568,8111,6257
6862,412,414,1814,6699,10532
6863,163,433,1876,5312,7241
6864,110,779,4307,8269,11162
6865,311,1393,4865,6505,3455
6866,249,1211,4769,5913,3680
6867,116,237,1807,5274,5092
6868,1484,2534,8529,16518,19594
6869,140,410,2849,5741,5263
6870,290,1589,6406,6627,2348
6871,143,744,4529,7243,3564
6872,374,606,3164,8344,6340
6873,101,728,4999,6812,5826
6874,139,541,3455,9039,13703
6875,423,642,2287,4473,6348
6876,69,222,1906,6214,8657
6877,430,1072,3582,5190,4335
6878,500,1666,5337,5617,4038
6879,262,844,3743,6632,4249
6880,479,1181,4276,5093,4258
6881,403,1126,4219,6786,6667
6882,308,933,3625,6106,4118
6883,203,1006,4313,6673,3503
6884,119,276,1549,3561,6114
6885,175,811,3820,6065,4785
6886,260,395,1662,3800,8636
6887,132,612,3329,7389,5843
6888,192,903,4304,6010,4718
6889,256,896,3615,5657,4543
6890,63,350,2109,5857,7016
6891,272,755,3212,6378,9873
6892,91,350,1856,5192,5724
6893,161,542,2571,4455,4166
6894,252,786,2753,4008,4682
6895,163,781,3678,4767,2688
6896,160,535,2692,4632,5614
6897,641,1303,4316,7507,7607
6898,175,648,3119,6130,9084
6899,282,924,4215,6097,3544
6900,394,1244,4026,7107,7692
6901,262,1387,5966,7475,5240
6902,126,165,786,2622,9580
6903,59,262,2506,6999,5883
6904,719,1331,4291,8832,10312
6905,202,370,2324,7132,7614
6906,560,1434,5436,9395,8917
6907,373,1155,4452,7114,5079
6908,120,607,3965,5917,4109
6909,250,596,2721,5418,7105
6910,74,561,5686,8579,5344
6911,566,1702,5151,6373,7370
6912,115,613,4701,7735,5021
6913,275,1033,3697,5620,5177
6914,290,1174,4623,5032,4400
6915,69,399,3095,7410,6306
6916,235,933,4818,9007,5826
6917,787,1824,3822,3748,1553
6918,158,559,3136,7280,10520
6919,141,465,2561,4724,5546
6920,19,62,666,2969,13195
6921,253,941,3805,5460,3197
6922,219,612,2621,4839,4696
6923,55,284,3167,8399,10574
6924,636,1538,3710,5303,5321
6925,532,1180,4270,6966,6030
6926,36,284,2398,7966,6132
6927,198,559,2989,7328,7785
6928,299,546,2016,4540,6488
6929,161,595,3248,6658,4347
6930,187,636,3801,10867,13578
6931,271,918,4658,6402,4915
6932,244,677,2693,5730,5825
6933,168,458,2735,7120,6512
6934,201,716,3690,5618,4377
6935,353,1066,4120,6324,6651
6936,97,322,2664,6887,6346
6937,88,483,2327,6020,6284
6938,224,1002,4639,7603,6858
6939,133,402,2199,4233,5942
6940,101,303,2186,7401,7828
6941,120,464,2671,6877,10797
6942,175,981,5464,7694,6221
6943,222,617,3654,6444,6993
6944,265,945,3480,5407,3468
6945,149,469,2232,4284,5704
6946,329,1759,6903,6453,2143
6947,388,1066,3384,7410,9312
6948,824,1443,3346,3651,3115
6949,335,681,2206,4671,6432
6950,191,803,4428,10024,13673
6951,122,396,2290,4345,6628
6952,544,1631,5419,6926,4754
6953,210,311,1356,2669,6127
6954,387,961,2714,4849,3966
6955,132,390,2304,5567,5713
6956,709,1729,4896,5469,5241
6957,337,601,2356,4149,5434
6958,420,1388,4828,5964,2607
6959,159,745,4874,6149,5931
6960,381,1125,4594,9929,12900
6961,143,482,2445,4810,6177
6962,163,364,1722,6044,8682
6963,164,220,1010,3223,8731
6964,632,1890,5704,6400,5336
6965,186,484,2060,4588,5337
6966,85,290,1889,6053,7048
6967,1232,2621,7437,9074,7913
6968,395,934,3401,5236,4828
6969,503,1392,4426,5577,4669
6970,178,827,4756,9010,10627
6971,553,654,2326,5166,7583
6972,866,1836,5728,6524,4161
6973,136,852,4305,6066,5274
6974,261,1124,5168,10658,10796
6975,121,600,3955,5553,3107
6976,410,945,3119,4411,4808
6977,142,221,940,2851,10320
6978,194,493,2106,3784,7004
6979,200,835,4391,8442,7940
6980,312,942,3709,5627,4199
6981,758,1719,6233,8296,6032
6982,174,728,3856,6853,6437
6983,631,1440,5223,7815,7274
6984,278,586,2796,4406,3758
6985,475,1717,5784,6838,4834
6986,304,681,2795,3784,6819
6987,84,463,3246,6280,5831
6988,416,524,2113,3916,5403
6989,733,1571,4722,5545,4148
6990,241,633,2731,6347,5238
6991,249,296,1053,2022,7353
6992,304,1106,4490,7171,4571
6993,582,893,2413,4236,6639
6994,166,876,4932,7596,6933
6995,144,325,1324,3252,7483
6996,197,627,3465,5958,4131
6997,263,515,2415,4987,4851
6998,283,1001,4182,6432,4557
6999,295,1208,4767,6561,3509
7000,692,1285,3069,3562,4002
7001,430,907,3490,5407,4507
7002,494,1493,4653,5926,3538
7003,118,920,4989,6026,2750
7004,254,880,3201,4847,3162
7005,110,324,2717,9326,15838
7006,142,1142,6739,8463,4609
7007,161,684,3993,6623,4948
7008,143,473,2277,5621,5205
7009,168,640,2691,5808,6210
7010,54,310,2546,6516,8134
7011,181,563,2859,3854,8212
7012,130,649,3799,6231,5186
7013,286,1918,7603,7063,4487
7014,160,387,1738,4431,7798
7015,140,431,2336,4454,7040
7016,230,744,3161,3680,7369
7017,65,279,2426,6481,6359
7018,329,1125,3766,3593,6332
7019,529,700,2316,4310,9811
7020,156,917,4782,8053,7335
7021,290,989,4119,5713,4217
7022,151,840,3812,5285,2866
7023,765,1530,3890,4932,5937
7024,312,546,1622,3240,6093
7025,482,1125,3697,4715,4622
7026,685,2316,5485,4984,2616
7027,168,378,1806,4410,7341
7028,228,646,2650,4799,5439
7029,283,461,1919,5136,11129
7030,86,535,2492,4824,5843
7031,642,1234,3706,4118,3668
7032,396,1639,5547,6110,3529
7033,211,546,2593,6464,6443
7034,168,443,2134,5477,5334
7035,84,362,2219,6115,5983
7036,164,706,3229,5692,6829
7037,217,807,3645,6972,7258
7038,274,682,2358,4618,6238
7039,211,518,2379,5898,11227
7040,357,1243,4224,5539,3602
7041,37,256,3122,8505,10452
7042,106,594,5323,8167,5100
7043,793,1399,3358,3605,1953
7044,277,1048,4952,7066,3532
7045,551,1470,4540,4373,4379
7046,55,288,1819,5303,5982
7047,191,1017,4824,5482,4364
7048,69,317,2611,6739,6087
7049,425,900,3506,7585,7382
7050,73,338,2536,6358,9228
7051,161,511,2888,8439,12607
7052,196,840,4437,5283,3571
7053,59,380,4077,8262,4844
7054,345,694,2518,4359,8537
7055,186,448,2359,4869,6666
7056,76,368,1857,4102,6338
7057,463,1196,4256,6796,6028
7058,380,847,3437,5036,6137
7059,215,636,2927,5235,4548
7060,394,752,2625,3689,4513
7061,232,1103,4985,8767,9365
7062,272,868,3661,7489,7515
7063,126,204,1067,3320,5782
7064,193,888,3795,6555,9530
7065,177,810,5006,7889,5637
7066,1135,2946,5374,4165,1594
7067,399,1039,4283,5605,3423
7068,134,398,1627,4159,8615
7069,73,347,1955,5744,8511
7070,26,181,1555,5589,6261
7071,307,883,3278,5327,3280
7072,622,1095,3896,5589,5743
7073,372,805,2733,6420,11579
7074,331,1437,5048,6531,5401
7075,236,633,2440,3711,7397
7076,240,587,2204,3826,6818
7077,304,951,3620,5308,3086
7078,173,512,2204,4434,7337
7079,348,716,2490,4642,4489
7080,361,1328,4987,5007,4341
7081,147,400,2924,6625,8248
7082,224,906,4083,6919,4067
7083,170,554,2706,4494,7930
7084,346,829,3635,8343,8951
7085,255,616,2964,7587,11411
7086,103,465,2593,4529,5475
7087,444,1270,4595,5740,2676
7088,33,316,3657,8582,6011
7089,151,810,4545,6213,3602
7090,370,1065,3847,5749,4531
7091,112,378,2190,5428,7952
7092,189,698,3823,5780,4650
7093,621,2372,6020,4768,1199
7094,180,526,2964,7745,8284
7095,389,1271,4295,5826,3913
7096,411,1484,4764,5870,2315
7097,271,600,3507,6749,7448
7098,178,576,2908,4859,5738
7099,79,314,2351,6471,6346
7100,662,1036,3140,6659,12028
7101,41,156,1727,6946,11959
7102,143,615,3465,7317,6241
7103,146,656,3345,6185,5739
7104,501,1126,3690,5098,5774
7105,311,893,4059,6860,3371
7106,256,785,3349,5873,7231
7107,192,738,3824,6690,4187
7108,129,534,2354,6098,4711
7109,128,522,3614,6932,3934
7110,423,791,2447,3672,6863
7111,201,656,3024,5118,4455
7112,183,994,4558,7546,10037
7113,48,302,2284,7012,8314
7114,625,1281,3241,3294,3415
7115,199,456,1923,3728,7446
7116,131,446,3074,6344,8514
7117,163,323,1876,4640,7091
7118,259,711,3255,5757,5587
7119,173,902,4587,6687,6834
7120,82,347,1664,5617,8850
7121,234,712,2803,6256,6802
7122,88,495,3207,7071,5906
7123,153,789,4451,5099,4269
7124,207,563,2571,6074,11064
7125,692,1343,3962,8034,11103
7126,86,374,2979,5613,5488
7127,111,553,2963,6277,7660
7128,80,421,2621,6448,5554
7129,659,1226,3265,4203,3266
7130,583,1041,2806,3342,6317
7131,146,369,2065,5600,6006
7132,52,202,2023,6550,11111
7133,333,1433,4648,5343,2432
7134,169,399,2032,4853,10982
7135,421,1076,3112,4741,4396
7136,675,1531,4739,9147,10672
7137,357,1256,4543,4643,2243
7138,234,591,2596,5424,7243
7139,207,819,3965,6250,4333
7140,280,894,2772,5425,4463
7141,634,1651,4614,4839,2097
7142,173,559,2914,5159,4564
7143,219,721,3306,5180,5184
7144,456,1010,2995,4301,6557
7145,165,576,2768,6481,6070
7146,239,705,3257,4429,3184
7147,138,456,2110,6003,6738
7148,358,1143,4732,10038,7058
7149,258,1079,4369,5569,3394
7150,45,238,2908,8085,10154
7151,146,453,2237,4787,6002
7152,117,337,1951,4949,6901
7153,91,297,2085,5056,8743
7154,509,1379,4153,5885,4275
7155,292,1011,3584,5352,3419
7156,130,566,4230,9940,10190
7157,287,589,1994,4526,11989
7158,75,477,4064,7776,4627
7159,283,814,4336,8808,9675
7160,137,433,2606,6822,13483
7161,520,1323,4134,5852,3841
7162,125,649,3626,5780,4885
7163,334,1192,5016,10083,9455
7164,103,614,5028,10928,8207
7165,163,578,2648,4802,7304
7166,782,2144,5172,4922,2876
7167,109,531,3261,6836,9756
7168,159,698,4458,9596,9703
7169,160,767,3348,5798,3934
7170,158,851,4028,5591,5358
7171,279,631,2516,4572,7217
7172,134,558,2980,6382,6415
7173,64,193,1218,3461,6808
7174,185,600,2422,4663,7081
7175,546,1650,5336,5554,3186
7176,515,1340,4187,5869,4977
7177,164,418,2138,6013,6211
7178,326,1184,4812,6218,2697
7179,186,789,4502,7110,3448
7180,81,435,3019,6519,5426
7181,202,472,2102,5260,8982
7182,117,428,1903,3693,6101
7183,713,1899,4898,6545,4953
7184,127,701,3787,6323,3961
7185,345,982,4118,9523,9651
7186,180,492,2538,5035,5655
7187,95,339,2031,4916,8059
7188,283,907,3219,4640,5012
7189,581,826,2707,4874,4638
7190,553,1547,5053,5707,4685
7191,183,241,1299,2239,7681
7192,338,1159,4400,5498,6474
7193,255,646,2882,6478,4445
7194,682,1422,4908,8415,9043
7195,271,970,4251,5490,5821
7196,299,726,3616,8891,8837
7197,73,370,2129,6172,5357
7198,228,704,3403,5788,4932
7199,345,542,2967,7549,6449
7200,333,823,3220,4277,5028
7201,417,1874,5804,4558,3293
7202,286,863,3452,7360,14158
7203,122,357,2108,7938,16837
7204,338,794,3445,5501,7421
7205,222,786,2822,4500,3604
7206,627,922,3575,6460,7303
7207,281,1019,4386,6063,3904
7208,103,954,6237,7790,4859
7209,246,670,3037,5826,4406
7210,161,752,3542,5232,4679
7211,137,641,4052,6880,4866
7212,304,927,4334,5651,5119
7213,128,610,3720,7127,5103
7214,1447,2676,5236,3776,3012
7215,189,926,4626,7498,3593
7216,199,569,2705,4664,8702
7217,61,273,1970,6141,10710
7218,123,564,2785,5818,9374
7219,254,955,4018,5589,4636
7220,425,954,3358,5384,6117
7221,298,932,3794,6563,4631
7222,239,1075,4336,7430,7288
7223,461,1285,4395,5865,4100
7224,485,1260,4742,8959,9651
7225,359,1377,4194,4927,3056
7226,289,770,3613,6025,5418
7227,160,746,2981,5607,5615
7228,219,633,2599,5909,5083
7229,570,1393,4440,5752,4277
7230,695,1709,5993,9799,8128
7231,154,542,2653,5092,6276
7232,825,1804,3900,5091,3567
7233,114,414,1989,4997,6452
7234,210,529,2360,4195,6847
7235,279,1025,4490,7619,6691
7236,337,558,2869,6002,9353
7237,191,603,2773,5237,3460
7238,123,715,3792,5692,4888
7239,255,516,2360,5196,6001
7240,257,705,4791,13128,9020
7241,454,1954,6120,5463,4542
7242,272,792,2796,4251,4324
7243,118,598,3300,6397,5265
7244,84,432,2772,6336,5786
7245,82,242,2170,5443,6392
7246,427,1384,4446,5259,4162
7247,351,1275,4473,5818,3873
7248,66,404,3041,7382,5031
7249,276,860,3243,4984,4662
7250,800,1926,5104,5693,7045
7251,335,1201,3748,4958,3610
7252,464,1255,4550,7978,8335
7253,247,786,3444,5739,5118
7254,13,53,696,2900,12067
7255,548,1417,5442,9156,7628
7256,350,1172,3795,5382,3580
7257,225,752,3196,4486,3006
7258,142,484,2479,5398,6635
7259,169,1002,4480,5895,3805
7260,356,1231,4227,5160,5037
7261,1034,2443,4431,3161,1140
7262,205,682,2937,5215,4990
7263,72,358,2746,5249,5898
7264,192,373,1205,2798,7415
7265,188,566,2499,5098,5928
7266,97,510,3073,5928,6762
7267,392,1682,7454,7606,4618
7268,823,2050,5097,5183,4000
7269,75,276,1476,3965,7588
7270,309,1056,3249,3878,4795
7271,425,1051,2931,4874,4525
7272,171,452,2852,9141,14005
7273,466,1217,3512,4626,3377
7274,80,588,3376,5968,5542
7275,251,445,1677,4053,6814
7276,800,1360,3863,4261,7233
7277,354,951,3339,4865,4164
7278,48,151,1530,5138,6227
7279,230,755,3348,4938,3615
7280,320,970,3597,7208,9054
7281,200,912,4233,6513,5322
7282,417,975,3435,6283,6535
7283,591,747,3406,5777,8037
7284,608,1860,5098,5186,4399
7285,446,1538,4937,6241,2716
7286,586,1659,6152,6927,4036
7287,314,814,4603,6111,4664
7288,340,972,4564,8031,8576
7289,197,948,5493,8105,5667
7290,164,510,2652,5266,5367
7291,218,383,1877,3988,6352
7292,766,1678,4945,4172,2249
7293,128,762,3658,5055,3003
7294,705,1483,3426,2938,1558
7295,1067,3297,7810,6277,4079
7296,244,1051,5451,7795,5552
7297,268,398,1790,4332,7323
7298,299,918,4434,6390,6454
7299,154,446,1594,3411,7164
7300,107,431,2248,5204,7197
7301,223,1335,6449,9109,7027
7302,91,261,1915,4532,5249
7303,264,815,3926,9060,9430
7304,94,589,3901,6685,6781
7305,318,349,1564,6319,12108
7306,396,1672,5277,4235,5184
7307,58,301,2884,6528,4831
7308,435,2065,7164,7724,5984
7309,346,1049,3794,5847,4838
7310,95,602,4004,7387,4539
7311,343,1205,4370,6296,3076
7312,117,326,1653,5003,10787
7313,153,534,3075,5520,4942
7314,216,374,1690,2855,7228
7315,655,1228,3454,4253,3920
7316,162,670,3010,5450,4730
7317,178,506,2534,5390,6560
7318,362,1177,5706,7510,4587
7319,102,369,3227,9691,10997
7320,58,410,2903,6522,4082
7321,149,309,2219,8429,15689
7322,266,1158,5553,9419,7675
7323,213,714,2922,4230,7707
7324,142,306,1455,3355,9399
7325,494,1096,3470,5629,6273
7326,121,532,2614,4447,4022
7327,121,404,2057,5350,6027
7328,76,256,2549,6746,9363
7329,279,937,3875,5404,2713
7330,174,598,3120,3837,8254
7331,217,960,4116,5450,4767
7332,259,714,2737,3937,5123
7333,291,1078,4008,5774,4973
7334,748,1099,3351,5176,6120
7335,174,392,2331,4824,8974
7336,184,568,3011,6675,6939
7337,191,494,1855,4441,7234
7338,97,712,3691,4826,3314
7339,213,714,3168,5520,4394
7340,278,713,2977,4781,7636
7341,243,630,2612,4291,4320
7342,261,915,4272,7528,8398
7343,255,734,3941,4883,5931
7344,215,437,2483,3509,7865
7345,546,1097,3864,6414,6186
7346,120,513,3331,7885,10813
7347,130,565,3340,5963,5597
7348,54,296,3181,7440,5008
7349,70,492,2913,6111,6634
7350,547,1170,4460,6014,5405
7351,97,536,3901,5973,4061
7352,185,418,2108,5278,6614
7353,257,1551,5901,5947,3906
7354,257,1209,4753,4504,4202
7355,414,889,3375,6293,7263
7356,260,670,3640,6333,4040
7357,350,905,3059,4675,5618
7358,352,1008,3773,6366,5456
7359,376,1885,6749,8096,3397
7360,149,271,1797,4951,6178
7361,486,1021,2635,3056,6002
7362,580,1193,4257,6366,6338
7363,315,883,3252,5635,6232
7364,131,272,1209,2735,9257
7365,281,621,2335,5102,3730
7366,331,1027,3433,6090,3868
7367,536,2272,8530,10334,6861
7368,135,352,1640,6059,14010
7369,920,1303,3284,6173,9832
7370,267,860,3338,5030,3957
7371,111,493,3602,5730,4384
7372,573,1845,5736,4086,1536
7373,463,1289,5123,15585,46370
7374,53,230,1881,5366,9255
7375,310,701,2838,5257,4001
7376,113,382,2028,5439,5958
7377,185,349,1637,4391,7984
7378,235,725,3415,6599,4816
7379,189,882,3938,5557,3218
7380,42,217,2063,6581,6249
7381,185,724,3534,7689,11150
7382,160,504,2825,6772,3746
7383,139,881,4673,5844,5206
7384,348,1269,4354,5892,2927
7385,484,582,2361,3795,4859
7386,191,548,2458,5419,5995
7387,467,1155,4119,6230,8626
7388,450,1093,3748,4026,3749
7389,976,1610,3733,4938,7601
7390,144,608,3016,5430,3369
7391,138,552,3590,7522,10018
7392,266,660,2712,4860,5005
7393,258,800,3400,5673,8676
7394,175,457,2066,5038,6265
7395,195,452,2495,3580,7600
7396,143,463,3002,6085,5868
7397,255,886,3520,5287,2986
7398,174,515,2201,4134,5933
7399,607,1415,4453,4130,2801
7400,748,2540,6328,5472,3612
7401,152,331,1097,3254,6678
7402,195,466,2204,4974,5693
7403,73,282,1615,4681,8676
7404,129,230,1082,3851,7474
7405,200,636,2722,4797,5716
7406,497,820,2430,3200,7520
7407,258,1074,3854,5874,3795
7408,134,673,3381,4120,6559
7409,95,307,1895,4846,5812
7410,151,912,3867,4911,5523
7411,82,529,3527,5745,4556
7412,259,536,2051,4423,8730
7413,351,692,2697,6579,12504
7414,353,1568,6131,6754,2376
7415,162,690,4205,10810,12247
7416,954,1547,3575,4498,5380
7417,154,438,2358,4543,7985
7418,283,818,3759,5719,4193
7419,139,342,1542,3059,6632
7420,552,1189,2763,2757,6189
7421,493,903,3200,6542,6247
7422,245,825,3782,5867,5521
7423,98,715,4376,8350,6778
7424,119,352,1490,4658,6200
7425,305,508,2506,6639,6627
7426,81,426,3413,6443,3876
7427,97,921,5041,5820,2806
7428,316,882,3718,4605,3857
7429,141,609,2752,5009,5195
7430,329,838,3875,6112,7111
7431,390,1107,3710,6207,5694
7432,213,517,2264,4340,3558
7433,308,991,4419,6951,4763
7434,241,809,3833,9838,12298
7435,63,230,1923,7666,14405
7436,127,531,2387,5065,5174
7437,531,1243,4596,6130,5556
7438,444,1200,3561,5339,3285
7439,48,209,1613,5696,6700
7440,145,263,1256,3572,7193
7441,681,2312,5208,3845,1345
7442,149,860,5022,8714,7443
7443,62,376,2872,5600,6970
7444,466,897,2605,3609,4686
7445,162,590,3231,9757,13964
7446,99,370,1888,5322,6381
7447,127,515,2676,6464,11549
7448,683,1887,6895,13675,13667
7449,243,1002,3988,5957,2707
7450,1708,2203,3013,2312,1643
7451,461,1478,4936,5757,4798
7452,484,1140,3929,6268,5724
7453,271,1109,4097,4942,3294
7454,618,1715,5119,4568,2771
7455,170,573,3324,8636,7837
7456,91,330,2153,5177,5347
7457,82,220,1487,4542,4266
7458,132,581,3135,5451,3878
7459,197,817,4073,5337,4322
7460,255,1045,4079,6089,6467
7461,267,699,3437,9286,11266
7462,105,490,2684,5165,3350
7463,154,771,4301,6283,3604
7464,305,972,3248,4318,4566
7465,334,1389,4424,3863,4789
7466,212,894,4281,5674,3529
7467,829,2691,9883,13716,7296
7468,208,599,2935,5001,7758
7469,302,691,2903,5308,5237
7470,57,204,1451,3908,6357
7471,110,538,3478,6486,4127
7472,1051,1895,3540,2772,1466
7473,113,415,3072,5688,6659
7474,113,392,2532,6612,6402
7475,156,432,2188,4287,8303
7476,107,764,4475,6023,4418
7477,226,513,3075,5706,5075
7478,221,706,2823,4929,4541
7479,62,489,3459,5748,6190
7480,302,514,1774,4134,6234
7481,145,472,2823,5139,10098
7482,350,1262,4050,5109,2364
7483,72,233,1735,4364,8029
7484,114,501,2643,3701,2336
7485,344,641,1958,3743,5185
7486,634,1954,4900,4987,2504
7487,216,625,3116,7374,6789
7488,349,1021,4232,7220,6932
7489,154,510,2258,4069,5134
7490,137,887,4864,6378,3468
7491,450,1646,5140,6218,3314
7492,147,647,3606,6119,4573
7493,81,687,5043,8927,5548
7494,455,1174,3560,5385,4328
7495,623,1184,3205,4418,3624
7496,727,1465,3429,5023,4734
7497,158,348,1959,5495,7699
7498,64,218,1924,5063,5350
7499,255,663,2516,5141,7921
7500,234,607,2414,3785,4525
7501,38,222,1761,5412,6308
7502,205,499,2840,5512,7404
7503,311,914,3989,5256,5026
7504,253,666,3602,5764,6970
7505,104,596,3731,6493,8309
7506,125,419,1945,4262,6751
7507,345,741,2660,4809,4389
7508,201,903,4337,7048,3436
7509,220,913,4951,5693,3735
7510,211,707,3304,8413,12673
7511,316,1011,3163,4957,2803
7512,30,198,2677,7394,9663
7513,47,286,2851,7117,7732
7514,90,472,3307,6133,6983
7515,71,334,1775,4716,5276
7516,460,754,2411,3337,7143
7517,133,417,2123,4700,5867
7518,405,516,2226,4091,5852
7519,109,950,5612,5774,4085
7520,375,1625,4774,4499,1984
7521,224,786,2906,4196,5238
7522,361,930,2830,4301,3513
7523,63,346,2806,5543,7086
7524,147,475,2623,6056,9059
7525,182,881,4716,7139,5279
7526,264,875,3428,4864,5100
7527,371,1528,4993,4788,2259
7528,268,783,3171,6659,5293
7529,197,554,2244,5213,4957
7530,529,1197,3211,5261,6226
7531,645,1067,2618,2997,6104
7532,258,1134,5808,10237,8019
7533,133,461,2430,5402,9805
7534,230,723,3016,4130,4225
7535,255,1094,5155,7240,4743
7536,120,507,2802,5750,9765
7537,248,407,1654,4840,7664
7538,39,186,1983,6222,6714
7539,363,874,3396,5338,5289
7540,233,335,1394,3987,4955
7541,174,549,2614,4656,4360
7542,395,1525,4701,4746,2308
7543,216,724,3271,6047,4321
7544,148,799,4455,6174,3193
7545,539,1533,3835,3270,1702
7546,433,1879,5728,4270,3766
7547,182,400,1890,3856,4759
7548,238,435,1504,3557,5757
7549,106,655,5617,7662,4472
7550,1669,1734,5824,11787,20209
7551,738,1221,3012,5170,4414
7552,124,453,2389,5515,4186
7553,159,345,1846,4991,7218
7554,480,1216,4086,7303,6898
7555,315,1133,3937,6550,4821
7556,110,609,3763,6071,4201
7557,258,758,3497,5719,3172
7558,529,2631,7845,6621,4308
7559,49,295,2226,6191,5531
7560,831,2531,7001,12105,13353
7561,332,966,2832,4244,3403
7562,198,611,2944,4950,5984
7563,379,777,2914,4970,4260
7564,311,1196,4029,5330,3255
7565,318,683,2056,3285,6634
7566,161,704,4204,6545,4199
7567,117,403,2033,3938,3636
7568,69,636,4407,7763,4637
7569,129,310,1730,4590,5819
7570,159,810,4703,5808,4424
7571,129,595,3619,5830,4663
7572,178,784,3597,5491,4140
7573,622,1718,4662,6460,4314
7574,41,243,2812,7645,9633
7575,111,443,2593,6014,5609
7576,315,1422,5219,6938,8967
7577,200,519,2138,3898,4704
7578,82,551,2774,4684,4994
7579,137,641,3338,5467,3299
7580,184,415,1582,2498,6765
7581,275,687,2658,4613,5343
7582,312,1157,4078,5067,2864
7583,76,530,3139,7209,10403
7584,360,653,2539,6250,6106
7585,388,1018,3320,4206,5296
7586,138,497,3002,5244,5274
7587,570,580,1895,3086,4763
7588,298,803,3534,5590,4954
7589,52,227,2200,6713,7405
7590,144,323,1602,3827,6329
7591,444,1323,4128,5355,2445
7592,97,333,1972,4763,7054
7593,73,237,1170,3675,9703
7594,150,321,1721,3835,5453
7595,258,720,3156,5731,8916
7596,124,696,4591,8259,8081
7597,526,1259,3811,4263,3755
7598,240,703,3057,6547,10227
7599,189,935,3994,5692,3154
7600,396,1259,4386,6456,8890
7601,162,542,3054,6305,5432
7602,196,725,2957,5059,3604
7603,56,556,3540,5425,3313
7604,422,974,3208,5824,4018
7605,61,231,2297,6499,5746
7606,297,699,2188,3813,5185
7607,78,650,5427,7864,4677
7608,126,426,1856,3902,6190
7609,202,809,4023,6540,3965
7610,162,623,3846,6493,4332
7611,251,1069,4766,5675,7452
7612,220,342,1699,4775,4972
7613,160,289,1521,4259,7300
7614,76,305,2836,6814,6345
7615,165,596,2606,4958,4796
7616,325,1122,4535,5061,3862
7617,296,935,3849,5099,7628
7618,368,999,5174,9816,7368
7619,102,769,5288,7800,5429
