book_id,isbn13,original_publication_year,original_title,title,image_url,small_image_url
8226,9789646534780,1985,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",The Woodlanders,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8227,9780915297020,2007,Underground Airlines,Tempting Fate,https://images.gr-assets.com/books/1386626870m/17934385.jpg,https://images.gr-assets.com/books/1386626870s/17934385.jpg
8228,9781596434460,2008,Raven Black,While My Sister Sleeps,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg
8229,9780140441060,1962,Infamous,Killing Pablo: The Hunt for the World's Greatest Outlaw,https://images.gr-assets.com/books/1311648121m/419083.jpg,https://images.gr-assets.com/books/1311648121s/419083.jpg
8230,9780747589370,1979,Having Our Say: The Delany Sisters' First 100 Years,Gold,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg
8231,9780140376420,2006,Lush Life,"Wondrous Strange (Wondrous Strange, #1)",https://images.gr-assets.com/books/1327879404m/3064985.jpg,https://images.gr-assets.com/books/1327879404s/3064985.jpg
8232,9780439568460,2010,What's Eating Gilbert Grape,How Soccer Explains the World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8233,9780767928880,1967,Curtsies & Conspiracies,The Book of Disquiet,https://images.gr-assets.com/books/1382871857m/45974.jpg,https://images.gr-assets.com/books/1382871857s/45974.jpg
8234,9780373211400,2009,Reunion,"Batman: Earth One, Volume 1",https://images.gr-assets.com/books/1344369854m/12791521.jpg,https://images.gr-assets.com/books/1344369854s/12791521.jpg
8235,9780385535780,2006,More Tales of the City,Some Assembly Required: A Journal of My Son's First Son,https://images.gr-assets.com/books/1325716296m/12475019.jpg,https://images.gr-assets.com/books/1325716296s/12475019.jpg
8236,9780525422240,2012,ThÃ©rÃ¨se Raquin,"Undead and Unappreciated (Undead, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8237,9780006161420,1930,The Billionaire's Obsession ~ Simon,"Blue Labyrinth (Pendergast, #14)",https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg
8238,9781400064990,2011,Behind Her Eyes,Malcolm X: A Life of Reinvention,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8239,9780451527300,2015,The King in Yellow,Mutant Message Down Under,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8240,9780749935080,2007,H.M.S. Surprise ,"Ashes of Midnight (Midnight Breed, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8241,9781455559310,2007,The Virtue of Selfishness: A New Concept of Egoism,"Once Upon a Crime (The Sisters Grimm, #4)",https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg
8242,9780061134100,2014,Twenty Wishes,Keys to Drawing,https://images.gr-assets.com/books/1172360760m/168814.jpg,https://images.gr-assets.com/books/1172360760s/168814.jpg
8243,9780439339090,2004,Through Black Spruce,"Fables, Vol. 9: Sons of Empire",https://images.gr-assets.com/books/1375396700m/158988.jpg,https://images.gr-assets.com/books/1375396700s/158988.jpg
8244,9781886778540,1989,One Good Dog,"Embrace the Night (Cassandra Palmer, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8245,9780147515020,2007,Sexing the Cherry,"The Ipcress File (Secret File, #1)",https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg
8246,9780743296790,1902,The Murderer's Daughters,The Fannie Farmer Cookbook: Anniversary,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8247,9780099592420,2013,Strangers in Death ,ÙˆØ§Ø­Ø© Ø§Ù„ØºØ±ÙˆØ¨,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8248,9780061732380,1985,The Archived,"Branded (Fall of Angels, #1)",https://images.gr-assets.com/books/1289169061m/7862725.jpg,https://images.gr-assets.com/books/1289169061s/7862725.jpg
8249,9780393313960,2016,Glengarry Glen Ross,The Third Policeman,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg
8250,9780896214410,2011,L'isola del giorno prima,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8251,9781416599070,2009,The Sound of Gravel,"Starlight (Warriors: The New Prophecy, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8252,9781417642120,2016,The Complete Adventures of Peter Rabbit,"Feral Sins (The Phoenix Pack, #1)",https://images.gr-assets.com/books/1331458140m/13522957.jpg,https://images.gr-assets.com/books/1331458140s/13522957.jpg
8253,9781904633690,1985,A Charlie Brown Christmas ,Tintin in the Land of the Soviets (Tintin #1),https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg
8254,9780316113570,2010,Hostage to Pleasure,"Flash and Bones (Temperance Brennan, #14)",https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg
8255,9781476749070,2012,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",Eileen,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg
8256,9781401216860,1974,Ð’Ð¾ÑÐºÑ€ÐµÑÐµÐ½Ð¸Ðµ,"Creation in Death (In Death, #25)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8257,9780385518680,2010,Hard Magic,Llama Llama Mad at Mama,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8258,9780446359690,2016,Storm Prey,Cop Town,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg
8259,9780553807170,1987,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,Graffiti World: Street Art from Five Continents,https://images.gr-assets.com/books/1302039517m/165053.jpg,https://images.gr-assets.com/books/1302039517s/165053.jpg
8260,9780553807130,1899,Fated,Lon Po Po: A Red-Riding Hood Story from China,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg
8261,9780425136980,2008,Instructions for a Heatwave,The Blood of Flowers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8262,9780007256750,2009,Victims,"Five Children and It (Five Children, #1)",https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg
8263,9780552548920,2007,Old School,2 Ø¶Ø¨Ø§Ø·,https://images.gr-assets.com/books/1377876467m/18387597.jpg,https://images.gr-assets.com/books/1377876467s/18387597.jpg
8264,9780061991040,1997,"Evelyn, After","Flood Tide (Dirk Pitt, #14)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8265,9780060817330,1979,The Skin I'm In,"This Savage Song (Monsters of Verity, #1)",https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg
8266,9781442413150,2017,The Eye of God: A Sigma Force Novel,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)",https://images.gr-assets.com/books/1287687704m/8456124.jpg,https://images.gr-assets.com/books/1287687704s/8456124.jpg
8267,9781439102440,2006,An Artist of the Floating World,Branded by Fire (Psy-Changeling #6),https://images.gr-assets.com/books/1334968711m/5628753.jpg,https://images.gr-assets.com/books/1334968711s/5628753.jpg
8268,9780441012400,1999,Nachtzug nach Lissabon,The Unexpected Everything,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg
8269,9780679735250,2005,Romancing the Duke,Exit to Eden,https://images.gr-assets.com/books/1328206253m/43799.jpg,https://images.gr-assets.com/books/1328206253s/43799.jpg
8270,9780307593500,1984,"The Man With a Load of Mischief (Richard Jury Mystery, #1)",Percy Jackson & the Olympians:  The Ultimate Guide,https://images.gr-assets.com/books/1360574678m/6654104.jpg,https://images.gr-assets.com/books/1360574678s/6654104.jpg
8271,9782266071280,2007,The Underworld,Alif the Unseen,https://images.gr-assets.com/books/1325543155m/13239822.jpg,https://images.gr-assets.com/books/1325543155s/13239822.jpg
8272,9780674024460,2011,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",The Complete Guide to Middle-Earth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8273,9780743484340,1967,LaRose,The Orchid House,https://images.gr-assets.com/books/1320957431m/12449167.jpg,https://images.gr-assets.com/books/1320957431s/12449167.jpg
8274,9780061939890,2003,Before we met,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",https://images.gr-assets.com/books/1462457112m/29008738.jpg,https://images.gr-assets.com/books/1462457112s/29008738.jpg
8275,9780761117190,2007,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,"The Black Unicorn (Magic Kingdom of Landover, #2)",https://images.gr-assets.com/books/1460848089m/92845.jpg,https://images.gr-assets.com/books/1460848089s/92845.jpg
8276,9781416984480,2011,Two Ravens and One Crow,The Awakening and Selected Stories,https://images.gr-assets.com/books/1403398895m/16076.jpg,https://images.gr-assets.com/books/1403398895s/16076.jpg
8277,9780679729460,2015,The Black Arrow: A Tale of the Two Roses,Say You're One of Them,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8278,9780062325400,2006,Dead or Alive,"The Crossing Places (Ruth Galloway, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8279,9780826328090,1988,"Fallen Hearts (Casteel, #3)",Peak (Peak #1),https://images.gr-assets.com/books/1328876929m/721003.jpg,https://images.gr-assets.com/books/1328876929s/721003.jpg
8280,9780373210020,1997,Dragon Prince,"One Step Behind  (Kurt Wallander, #7)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8281,9780099437600,2003,The Burning Wire,The Devil's Alternative,https://images.gr-assets.com/books/1333578726m/825473.jpg,https://images.gr-assets.com/books/1333578726s/825473.jpg
8282,9780439858040,2007,"River, Cross My Heart",Faithful,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg
8283,9781550229780,2013,Lies Women Believe: And the Truth that Sets Them Free,"Sovereign (Matthew Shardlake, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8284,9781606841440,2015,To Build a Fire,Envy,https://images.gr-assets.com/books/1263146546m/76179.jpg,https://images.gr-assets.com/books/1263146546s/76179.jpg
8285,9780071373590,2012,Invasion of the Boy Snatchers,Batman and Son,https://images.gr-assets.com/books/1328217465m/440960.jpg,https://images.gr-assets.com/books/1328217465s/440960.jpg
8286,9780425237790,1994,The 158-Pound Marriage,On Food and Cooking: The Science and Lore of the Kitchen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8287,9781419935950,2012,Free: The Future of a Radical Price,"Magic and Other Misdemeanors (The Sisters Grimm, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8288,9780375714690,2014,Palestine,"In Bed with a Highlander (McCabe Trilogy, #1)",https://images.gr-assets.com/books/1348705921m/9962040.jpg,https://images.gr-assets.com/books/1348705921s/9962040.jpg
8289,9781559363300,2004,Dear Theo: The Letters of Vincent Van Gogh,The Confessions of Nat Turner,https://images.gr-assets.com/books/1406138384m/577283.jpg,https://images.gr-assets.com/books/1406138384s/577283.jpg
8290,9780886779060,1970,One Hundred Names,Please Stop Laughing at Me... One Woman's Inspirational Story,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8291,9780553593620,2014,Good Wives,"Rule of Two (Star Wars: Darth Bane, #2)",https://images.gr-assets.com/books/1281997208m/1347837.jpg,https://images.gr-assets.com/books/1281997208s/1347837.jpg
8292,9780312858860,1969,The Ghost Bride,A Girl Like You,https://images.gr-assets.com/books/1289919160m/9712341.jpg,https://images.gr-assets.com/books/1289919160s/9712341.jpg
8293,9780230703960,1986,The Phantom Menace,"Sincerely, Carter (Sincerely Carter, #1)",https://images.gr-assets.com/books/1427776502m/25056528.jpg,https://images.gr-assets.com/books/1427776502s/25056528.jpg
8294,9781559362310,1940,Girls in Love,The Android's Dream,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8295,9780375724370,2016,Little Bear's Friend,The Stories of Eva Luna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8296,9780553582930,1947,The Creative Habit: Learn It and Use It for Life,Awakening the Buddha Within: Tibetan Wisdom for the Western World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8297,9780316406820,2009, Ø±Ø£ÙŠØª Ø±Ø§Ù… Ø§Ù„Ù„Ù‡,Long Time Coming,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8298,9781477823480,2014,A Beautiful Dark ,Story of a Girl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8299,9780345519510,2015,Lady of Avalon,High Heat (Jack Reacher #17.5),https://images.gr-assets.com/books/1467986444m/18108795.jpg,https://images.gr-assets.com/books/1467986444s/18108795.jpg
8300,9780201616220,1923,Threat Vector,Orphan Number Eight,https://images.gr-assets.com/books/1416424263m/23287179.jpg,https://images.gr-assets.com/books/1416424263s/23287179.jpg
8301,9780356504260,1995,Miles: The Autobiography,"Delusion in Death (In Death, #35)",https://images.gr-assets.com/books/1334022208m/13252406.jpg,https://images.gr-assets.com/books/1334022208s/13252406.jpg
8302,9780142003800,2009,"The Castle In The Attic (The Castle In The Attic, #1)","Field of Dishonor (Honor Harrington, #4)",https://images.gr-assets.com/books/1321561655m/504369.jpg,https://images.gr-assets.com/books/1321561655s/504369.jpg
8303,9781401219220,2010,Does the Noise in My Head Bother You?,How Music Works,https://images.gr-assets.com/books/1340792878m/13235689.jpg,https://images.gr-assets.com/books/1340792878s/13235689.jpg
8304,9781592401820,2007,The Sworn Sword,Save the Date,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8305,9780316407040,2005,The Broken Window,Oracle Night,https://images.gr-assets.com/books/1328287302m/10006.jpg,https://images.gr-assets.com/books/1328287302s/10006.jpg
8306,9781301985300,2011,Beautiful Secret,"Time and Again (Time, #1)",https://images.gr-assets.com/books/1393198563m/40526.jpg,https://images.gr-assets.com/books/1393198563s/40526.jpg
8307,9780385352090,1991,Dust,One Lavender Ribbon,https://images.gr-assets.com/books/1401681451m/22027055.jpg,https://images.gr-assets.com/books/1401681451s/22027055.jpg
8308,9780440114340,1947,Ð¢Ñ€Ð¸ ÑÐµÑÑ‚Ñ€Ñ‹,Run Baby Run,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8309,9780679410510,2015,Evil Star,Fences (The Century Cycle #6),https://images.gr-assets.com/books/1481833774m/539282.jpg,https://images.gr-assets.com/books/1481833774s/539282.jpg
8310,9780394873340,2014,Full Tilt,Tortured for Christ N/E,https://images.gr-assets.com/books/1419182359m/78629.jpg,https://images.gr-assets.com/books/1419182359s/78629.jpg
8311,9781402245860,2010,Beat the Reaper,The Two-Family House,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg
8312,9780553589480,2013,Nantucket Nights,Miracles,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8313,9780895941220,2000,Dune: The Machine Crusade ,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",https://images.gr-assets.com/books/1404579448m/5771014.jpg,https://images.gr-assets.com/books/1404579448s/5771014.jpg
8314,9780316200980,2010,"Ogre, Ogre (Xanth, #5)",Dear Daughter,https://images.gr-assets.com/books/1395618683m/18693753.jpg,https://images.gr-assets.com/books/1395618683s/18693753.jpg
8315,9781250045640,2005,The Annotated Sherlock Holmes,The Mermaid's Sister,https://images.gr-assets.com/books/1421800056m/23745189.jpg,https://images.gr-assets.com/books/1421800056s/23745189.jpg
8316,9780399163610,2005,Devil's Game,"The Inimitable Jeeves (Jeeves, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8317,9780374271560,2012,The Keeping,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8318,9780618640140,1958,There's a Nightmare in My Closet (Pied Piper Book),"The Secret Speech (Leo Demidov, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8319,9780312575940,2013,Flesh and Blood,"Star Island (Skink, #6)",https://images.gr-assets.com/books/1320464091m/7908638.jpg,https://images.gr-assets.com/books/1320464091s/7908638.jpg
8320,9781846054720,1965,Breaking Free,Un Lun Dun,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8321,9780345444070,1970,Where's Spot? ,"Death Note, Vol. 5: Whiteout (Death Note, #5)",https://images.gr-assets.com/books/1449779269m/13617.jpg,https://images.gr-assets.com/books/1449779269s/13617.jpg
8322,9781416548480,2008,Cocky Bastard,"Heat Rises (Nikki Heat, #3)",https://images.gr-assets.com/books/1302579268m/10532477.jpg,https://images.gr-assets.com/books/1302579268s/10532477.jpg
8323,9781847673760,2010,Out to Canaan (Mitford),Homicide: A Year on the Killing Streets,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8324,9780060097910,2004,The Dangerous Days of Daniel X,"Mrs. Mike (Mrs. Mike, #1)",https://images.gr-assets.com/books/1309212489m/155712.jpg,https://images.gr-assets.com/books/1309212489s/155712.jpg
8325,9781426858320,2009,Tyskungen,A Work in Progress,https://images.gr-assets.com/books/1426466460m/22886113.jpg,https://images.gr-assets.com/books/1426466460s/22886113.jpg
8326,9780688149000,2011,Waiting to Exhale,The Enchanted,https://images.gr-assets.com/books/1373991244m/18090147.jpg,https://images.gr-assets.com/books/1373991244s/18090147.jpg
8327,9780547250250,1979,Prom and Prejudice,"The Left Hand of God (The Left Hand of God, #1)",https://images.gr-assets.com/books/1257742712m/7116709.jpg,https://images.gr-assets.com/books/1257742712s/7116709.jpg
8328,9780060755800,2014,Strip Tease,How to Love,https://images.gr-assets.com/books/1366904609m/17332564.jpg,https://images.gr-assets.com/books/1366904609s/17332564.jpg
8329,9780060774130,2012,Doce cuentos peregrinos,Paris to the Moon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8330,9780743484300,2014,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",You Against Me,https://images.gr-assets.com/books/1311064228m/8720917.jpg,https://images.gr-assets.com/books/1311064228s/8720917.jpg
8331,9780439771240,1955,Showdown by Ted Dekker Signature Edition,A Dog's Life: The Autobiography of a Stray,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8332,9780316154380,2010,Thankless in Death ,"The Will of the Empress (Circle Reforged, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8333,9780749732100,1995,Call for the Dead,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",https://images.gr-assets.com/books/1344963275m/15823426.jpg,https://images.gr-assets.com/books/1344963275s/15823426.jpg
8334,9780385353780,2009,Marlfox,"Doctor No (James Bond, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8335,9780380005250,2010,é›ªå›½ ,Ripper,https://images.gr-assets.com/books/1422871316m/18090150.jpg,https://images.gr-assets.com/books/1422871316s/18090150.jpg
8336,9780380803280,2011,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,Ù…Ø§Ù‡ÛŒ Ø³ÛŒØ§Ù‡ Ú©ÙˆÚ†ÙˆÙ„Ùˆ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8337,9781599904790,2013,Chromosome 6,Fifth Business,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8338,9780402366170,2006,Big Trouble,"Hello, Cupcake",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8339,9780547738480,2003,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· ÐœÑ‘Ñ€Ñ‚Ð²Ð¾Ð³Ð¾ Ð´Ð¾Ð¼Ð°,"Monster Hunter Vendetta (Monster Hunter International, #2)",https://images.gr-assets.com/books/1327904153m/7683254.jpg,https://images.gr-assets.com/books/1327904153s/7683254.jpg
8340,9780394740680,2004,"A Total Waste of Makeup (Charlize Edwards, #1)",Nights of Rain and Stars,https://images.gr-assets.com/books/1355496059m/41958.jpg,https://images.gr-assets.com/books/1355496059s/41958.jpg
8341,9781573458720,1844,Once,"Big Nate on a Roll (Big Nate Novels, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8342,9780451201030,1996,Because I'm Worth It,"Wife by Wednesday (The Weekday Brides, #1)",https://images.gr-assets.com/books/1355031471m/12546674.jpg,https://images.gr-assets.com/books/1355031471s/12546674.jpg
8343,9780060514100,2009,"Stunning (Pretty Little Liars, #11)","The New Bedside, Bathtub and Armchair Companion to Agatha Christie",https://images.gr-assets.com/books/1409153866m/824318.jpg,https://images.gr-assets.com/books/1409153866s/824318.jpg
8344,9780312286260,1947,The Howling,"Dominic (Slater Brothers, #1)",https://images.gr-assets.com/books/1395291295m/21473305.jpg,https://images.gr-assets.com/books/1395291295s/21473305.jpg
8345,9781573223560,1979,Sign of the Unicorn,"Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",https://images.gr-assets.com/books/1336161703m/12988016.jpg,https://images.gr-assets.com/books/1336161703s/12988016.jpg
8346,9780812975290,2016,Scat,Glitter and Glue,https://images.gr-assets.com/books/1403166272m/17910544.jpg,https://images.gr-assets.com/books/1403166272s/17910544.jpg
8347,9780375421880,2012,Life after God,A Night to Remember,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8348,9780553575420,2013,The City of Falling Angels,The Lonely Polygamist,https://images.gr-assets.com/books/1459640976m/6944566.jpg,https://images.gr-assets.com/books/1459640976s/6944566.jpg
