book_id,author
7386,John Patrick Shanley
7387,Cate Tiernan
7388,Beth Harbison
7389,Anna Todd
7390,Laurie Fabiano
7391,Sarah J. Maas
7392,Alastair Hannay
7392,Søren Kierkegaard
7393,Amelia Atwater-Rhodes
7394,Peter F. Hamilton
7395,Peggy Parish
7395,Wallace Tripp
7396,Thor Heyerdahl
7397,Mohsin Hamid
7398,Albert Einstein
7398,Nigel Calder
7398,Robert W. Lawson
7399,Anna Maxted
7400,Siobhan Vivian
7401,David James Duncan
7402,Shawn Achor
7403,W. Bruce Cameron
7404,Kathy  Keller
7404,Timothy J. Keller
7405,Alex Sinclair
7405,Frank Quitely
7405,Grant Morrison
7405,Jonathan Glapion
7405,Philip Tan
7406,Matsuri Hino
7407,Arturo Pérez-Reverte
7407,Margaret Jull Costa
7408,Hans Christian Andersen
7408,Janet Stevens
7409,F. Scott Fitzgerald
7409,Matthew J. Bruccoli
7410,V.C. Andrews
7411,Timothy Zahn
7412,Tyler Oakley
7413,Alessandra Torre
7414,Laura Lippman
7415,Charlotte Connan de vries
7415,Jay Crownover
7416,Laurence Sterne
7416,Melvyn New
7417,Giles Andreae
7417,Guy Parker-Rees
7418,Susan Vreeland
7419,Louise L. Hay
7420,Mia Ikumi
7420,Reiko Yoshida
7421,Emily M. Danforth
7422,Neil Gaiman
7422,P. Craig Russell
7423,Diana Wynne Jones
7424,Don Winslow
7425,Sue Klebold
7426,Carl Hiaasen
7427,Ian Fleming
7428,John Locke
7428,Peter Laslett
7428,Raymond Geuss
7429,Henry David Thoreau
7430,Louisa May Alcott
7431,David  Arnold
7432,Barbara Claypole White
7433,Melina Marchetta
7434,Kristen Ashley
7435,Darynda Jones
7436,Wilbur Smith
7437,Kody Keplinger
7438,Nick Cutter
7439,C.J. Sansom
7440,Pablo Neruda
7440,Stephen Tapscott
7441,Amy Bloom
7442,Julia Quinn
7443,J.K. Rowling
7443,MinaLima
7444,A.V. Miller
7444,Georg Wilhelm Friedrich Hegel
7444,John Niemeyer Findlay
7445,Kristen Ashley
7446,Peter F. Hamilton
7447,Gena Showalter
7448,Victoria Aveyard
7449,Paul Auster
7450,يوسف زيدان
7451,Sarah Mlynowski
7452,Moira Young
7453,Julie Gregory
7454,Anita Shreve
7455,Paulette Jiles
7456,Brad Thor
7457,Devdutt Pattanaik
7458,Gail Tsukiyama
7459,Anthony Hope
7460,Amanda Hocking
7461,Tammy Falkner
7462,Paul Auster
7463,David Baldacci
7464,R.A. Salvatore
7465,R.L. Stine
7466,Douglas Preston
7467,J.P. Delaney
7468,Louis Sachar
7469,Dan Simmons
7470,Ardian Syaf
7470,Jim Butcher
7470,Mark Powers
7471,Carl Hiaasen
7472,أحمد خالد توفيق
7473,Debbie Macomber
7474,Karin Slaughter
7475,Heather Brewer
7476,Robert A. Heinlein
7477,Alex Kava
7478,Anne Lamott
7479,Allan Curless
7479,Brian Jacques
7480,Steven Pinker
7481,A.A. Milne
7481,Ernest H. Shepard
7482,M.O. Walsh
7483,Dee Henderson
7484,Dee Lestari
7485,Mika Waltari
7485,ذبیح‌الله منصوری
7486,Nicole Krauss
7487,Karin Slaughter
7488,Marie Force
7489,Francine Rivers
7490,Orson Scott Card
7491,Alexander McCall Smith
7492,Sandra Brown
7493,Mark Buckingham
7493,Neil Gaiman
7494,Mark  Edwards
7495,Denys Johnson-Davies
7495,Tayeb Salih
7496,Doris Lessing
7497,Jennifer Donnelly
7498,Jeff Shaara
7499,Éric-Emmanuel Schmitt
7500,Harold S. Kushner
7501,Patrick O'Brian
7502,Jessica Day George
7503,Susan Coolidge
7504,Robert McCloskey
7505,Tamora Pierce
7506,David Eddings
7507,Philip G. Zimbardo
7508,Nancy Pickard
7509,Clive Cussler
7509,Michael Pritchard
7510,Abbi Glines
7511,Kim Stanley Robinson
7512,J.D. Robb
7513,Mary  Stewart
7514,Margaret Peterson Haddix
7515,Rusty Young
7515,Thomas McFadden
7516,Fuyumi Soryo
7517,Richard Feynman
7518,Alice Waters
7519,Piers Anthony
7520,Michelle Richmond
7521,George Pérez
7521,Marv Wolfman
7522,John Hodgman
7523,J.K. Rowling
7524,Astrid Lindgren
7524,Patricia Crampton
7524,Trina Schart Hyman
7525,Kathy Reichs
7526,Andrew Clements
7527,Jo Nesbø
7527,Neil Smith
7528,Elisabeth Naughton
7529,Tan Twan Eng
7530,Natasha Preston
7531,Arina Tanemura
7532,Alice Clayton
7533,Christine Feehan
7534,Frank E. Peretti
7535,Danielle  Paige
7536,Christine Feehan
7537,Claudia Rankine
7538,P.G. Wodehouse
7539,Antonio Javier Caparo
7539,Sarah Prineas
7540,Michael Azerrad
7541,Rosalind Miles
7542,Marian Keyes
7543,Guy Delisle
7544,Ken Follett
7545,Courtney Maum
7546,Cecily von Ziegesar
7547,Michael E. Porter
7548,Wayne A. Grudem
7549,Sue Grafton
7550,Sarah Andersen
7551,R. Scott Bakker
7552,Kristin Kimball
7553,Jonathan Maberry
7554,Melissa Landers
7555,Laura Ruby
7556,Adriana Trigiani
7557,Marcus Samuelsson
7558,Meg Cabot
7559,Chimamanda Ngozi Adichie
7560,Stephanie Garber
7561,James Frey
7562,Kate Chopin
7563,John Updike
7564,Anna Quindlen
7565,Cheryl Rainfield
7566,Mary Kay Andrews
7567,Ahmad Fuadi
7568,Naomi Novik
7569,Rick Atkinson
7570,Mary Higgins Clark
7571,Sandra Brown
7572,Fannie Flagg
7573,Jo Walton
7574,J.D. Robb
7575,James M. Cain
7576,Sherrilyn Kenyon
7577,Garr Reynolds
7578,R.A. Salvatore
7579,Philip Roth
7580,Jeff Smith
7580,Steve Hamaker
7580,Thomas E. Sniegoski
7580,Tom Sniegoski
7581,Josh Kaufman
7582,Dorothea Benton Frank
7583,Sherrilyn Kenyon
7584,Scott  Hawkins
7585,Chris d'Lacey
7586,James A. Michener
7587,Joel Osteen
7588,Jennifer L. Holm
7589,Lois McMaster Bujold
7590,Mary Beth Chapman
7590,Steven Curtis Chapman
7591,Lauren Beukes
7592,Karen V. Kukil
7592,Sylvia Plath
7593,David Foster Wallace
7594,Richard Feynman
7595,Lili St. Crow
7595,Lilith Saintcrow
7596,Kelley Armstrong
7597,Jill Conner Browne
7598,Tamora Pierce
7599,Debra Dean
7600,Laurell K. Hamilton
7601,Chelsea Cain
7602,José Saramago
7603,William Gibson
7604,Hannu Rajaniemi
7605,John Sandford
7606,Ludwig Wittgenstein
7607,Agatha Christie
7608,Jeph Loeb
7608,Jim Lee
7608,Scott Williams
7609,Spencer Quinn
7610,Mary Kay Andrews
7611,Dr. Seuss
7612,Doris Kearns Goodwin
7613,Brandon Mull
7614,David Weber
7615,Caroline Knapp
7616,Jules Verne
7617,Kristin Cast
7617,P.C. Cast
7618,Kalayna Price
7619,Agatha Christie
7620,Edith Wharton
7620,Mary Gordon
7621,Sarah J. Maas
7622,Friedrich Nietzsche
7622,R.J. Hollingdale
7622,Walter Kaufmann
7623,Steven Callahan
7624,Judith McNaught
7625,James Rollins
7626,Lisi Harrison
7627,Bernard Cornwell
7628,Howard Schultz
7628,Joanne Gordon
7629,Laurence Rees
7630,Slavomir Rawicz
7631,Nora Roberts
7632,Alexandra Bracken
7633,J.D. Robb
7633,Susan Ericksen
7634,Chris Bohjalian
7635,Agatha Christie
7636,Durjoy Datta
7636,Maanvi Ahuja
7637,Robyn Carr
7638,Iain M. Banks
7639,José Mauro de Vasconcelos
7639,قاسم صنعوی
7640,Margaret Atwood
7641,Ivan Doig
7642,Michelle Rowen
7642,Morgan Rhodes
7643,James Patterson
7643,Marshall Karp
7644,James A. Michener
7645,Steve Martini
7646,Gloria Levine
7647,Walter Mosley
7648,Jane Ray
7648,Michael Rosen
7649,Jim Thompson
7650,Mary Elizabeth Braddon
7651,José Saramago
7651,Margaret Jull Costa
7652,Adriana Trigiani
7653,Jodi Lynn Anderson
7654,Gary Smalley
7654,Karen Kingsbury
7655,Philip Pullman
7656,Amanda Foreman
7657,A.C. Gaughen
7658,Miranda Kenneally
7659,Mary Kay Andrews
7660,Bill Willingham
7660,Jimmy Palmiotti
7660,Mark Buckingham
7660,Steve Leialoha
7660,Tony Akins
7661,Machado de Assis
7662,Robert Anton Wilson
7662,Robert Shea
7663,Alexander Gordon Smith
7664,Jay Ryan
7664,Michael Chabon
7665,Nancy Thayer
7666,John Layman
7666,Rob Guillory
7667,Poppy Z. Brite
7668,Joseph Conrad
7669,Alan W. Watts
7670,Ramez Naam
7671,Kathleen E. Woodiwiss
7672,Veronica Roth
7673,Colm Tóibín
7674,Jamie McGuire
7675,Steve Berry
7676,Lisa Gardner
7677,Alan    Richardson
7677,Dorie Greenspan
7678,Jane Green
7679,Kristen Ashley
7680,Aya Nakahara
7680,Pookie Rolf
7681,Agatha Christie
7682,Belle Aurora
7683,Arlene Eisenberg
7683,Heidi Murkoff
7683,Mark D. Widome
7683,Sandee Hathaway
7683,Sharon Mazel
7684,Danielle Steel
7685,Kristin Levine
7686,Phillip C. McGraw
7687,Amanda Hocking
7688,Hidekaz Himaruya
7689,Andrew Stanton
7689,Walt Disney Company
7690,Herman Parish
7690,Lynn Sweat
7691,Gail Carriger
7692,Jan Karon
7693,Eric Schmidt
7693,Jonathan Rosenberg
7694,J.A. Redmerski
7695,Cecelia Ahern
7696,A.A. Milne
7696,Ernest H. Shepard
7697,L.J. Smith
7698,Mary Kay Andrews
7699,Jane Green
7700,Lara Adrian
7701,Ester de Lemos
7701,José Maria de Eça de Queirós
7702,Amy Harmon
7703,Amy Gentry
7704,Nora Roberts
7705,Tijan
7706,Amanda Grange
7707,Robert Crais
7708,Joshilyn Jackson
7709,Miranda Hart
7710,Kent Haruf
7711,Ray Bradbury
7711,Tim Hamilton
7712,Maki Minami
7713,Alexander O. Smith
7713,Hiroshi Sakurazaka
7713,Joseph Reeder
7713,桜坂洋
7714,Elizabeth George Speare
7715,Alain de Botton
7716,Jonathan Harr
7717,Wanda Gág
7718,Christine Feehan
7719,David Ellis
7719,James Patterson
7720,Allen Say
7721,Mary Kay Andrews
7722,James Rollins
7723,Donald A. Cress
7723,René Descartes
7724,Matthew Reilly
7725,Kiersten White
7726,Ella Carey
7727,Thich Nhat Hanh
7728,Ursula K. Le Guin
7729,Jessica Park
7730,Erin E. Stead
7730,Philip C. Stead
7731,Smith Henderson
7732,Lisa Jackson
7733,Greg Iles
7734,Erskine Caldwell
7734,Lewis Nordan
7735,Kate Summerscale
7736,Loretta Chase
7737,L. Frank Baum
7738,David McCullough
7739,Glenn Beck
7740,Rachel Renée Russell
7741,James Rollins
7742,Nelson DeMille
7743,J. Lynn
7743,Jennifer L. Armentrout
7744,Sylvia Day
7745,Ally Carter
7746,Earvin Johnson
7746,Jackie MacMullan
7746,Larry Bird
7747,R.A. Salvatore
7748,Agatha Christie
7749,Douglas Coupland
7750,Tony Hillerman
7751,Jane Green
7752,Camilla Läckberg
7753,Mo Willems
7754,David  Brooks
7755,Edith Grossman
7755,Gabriel García Márquez
7756,Mario Vargas Llosa
7757,Cammie McGovern
7758,Tess Gerritsen
7759,Meg Cabot
7760,H.M. Ward
7761,Sandra Brown
7762,Susan Abulhawa
7763,Melissa Nathan
7764,Katy Evans
7765,Peter Clines
7766,Alastair Reynolds
7767,Enid Blyton
7768,Misty Bernall
7769,Evelyn Waugh
7770,Rita Golden Gelman
7771,Lorrie Moore
7772,Lauren Blakely
7773,Kendare Blake
7774,Elizabeth Bard
7775,John Jakes
7776,Aprilynne Pike
7777,David Foster Wallace
7777,Michael Pietsch
7778,Confucius
7778,D.C. Lau
7779,Dave Navarro
7779,Pamela Des Barres
7780,Richelle Mead
7781,Charlie Adlard
7781,Cliff Rathburn
7781,Robert Kirkman
7782,Mariana Zapata
7783,Archibald Colquhoun
7783,Giuseppe Tomasi di Lampedusa
7784,Andy Kubert
7784,Bill Jemas
7784,Joe Quesada
7784,Paul Jenkins
7784,Richard Isanove
7785,V.C. Andrews
7786,Eileen Wilks
7786,Karen Chance
7786,Patricia Briggs
7786,Sunny
7787,John Sandford
7788,Sara Douglass
7789,Sandra Gulland
7790,حسن الجندي
7791,Lisa Scottoline
7792,Adam Gidwitz
7793,Trudi Canavan
7794,Philip Roth
7795,Dee Lestari
7796,Alisa Valdes
7796,Alisa Valdes-Rodriguez
7797,L.J. Smith
7798,Luke Rhinehart
7799,Tomo Kimura
7799,Yana Toboso
7800,Bret Easton Ellis
7801,Becca Ritchie
7801,Krista Ritchie
7802,Gayle Forman
7803,Amazon
7804,Elijah Wood
7804,James Patterson
7804,Jill Dembowski
7804,Spencer Locke
7805,John Marsden
7806,Eleanor Coerr
7806,Ronald Himler
7807,Takeshi Obata
7807,Tsugumi Ohba
7808,Josephine Tey
7809,Daniel Silva
7810,Linda Asher
7810,Milan Kundera
7811,Brian  McClellan
7812,Anaïs Nin
7813,Charlie Adlard
7813,Cliff Rathburn
7813,Robert Kirkman
7814,Vernor Vinge
7815,Kristen Callihan
7816,Michael J. Sullivan
7817,Andrew Bromfield
7817,Sergei Lukyanenko
7818,Kelley Armstrong
7819,J.R. Ward
7820,Piers Anthony
7821,Sandra Brown
7821,Stephen Lang
7822,Douglas Preston
7822,Lincoln Child
7823,غسان كنفاني
7824,Raymond E. Feist
7825,Steve Berry
7826,John Steinbeck
7827,Mark Mathabane
7828,Anne Tyler
7829,Eugène Vinaver
7829,Thomas Malory
7830,Clive Cussler
7831,صلاح جاهين
7831,يحيى حقي
7832,T.S. Eliot
7833,Gene Stratton-Porter
7834,Kim Harrison
7835,T.M. Frazier
7836,Amy Bloom
7836,Henry James
7836,Pierre A. Walker
7837,Nancy Reagin
7838,Oscar Wilde
7839,David A. Thayne
7839,Masaru Emoto
7840,S.E. Hinton
7841,Ken Follett
7842,José Saramago
7842,Margaret Jull Costa
7843,Jason Mott
7844,Ramachandra Guha
7845,Ryan Holiday
7846,Erin Hunter
7847,Abbi Glines
7848,Kate Grenville
7849,Ben Carson
7849,Cecil Murphey
7850,Linda Williams
7850,Megan Lloyd
7851,Brad Thor
7852,R.C. Sproul
7853,Kevin Henkes
7854,Sherrilyn Kenyon
7855,Dorothy L. Sayers
7856,Carole Radziwill
7857,Patricia Briggs
7858,Margot Apple
7858,Nancy E. Shaw
7859,Doris Lessing
7859,Isai Kamen
7859,Leo Tolstoy
7860,Julia Child
7861,Phaidon Press
7862,Bruno Ernst
7862,John E. Brigham
7862,M.C. Escher
7863,Matsuri Hino
7863,Tomo Kimura
7864,Steve Perry
7865,Charlie Adlard
7865,Robert Kirkman
7866,Al Ries
7866,Jack Trout
7867,Jane Green
7868,John Grisham
7869,Alain de Botton
7870,J.B. Salsbury
7871,S.J. Watson
7872,Irvine Welsh
7873,Seth Godin
7874,Alice Munro
7875,Hazel Gaynor
7876,Gary Keller
7876,Jay Papasan
7877,Whitney G.
7878,Simms Taback
7879,Jacqueline Wilson
7879,Nick Sharratt
7879,Sue Heap
7880,Meg Cabot
7881,Omar Tyree
7882,Deborah Rodriguez
7883,Alisa Kwitney
7883,Neil Gaiman
7884,Alex Maleev
7884,Marc Guggenheim
7884,Stephen King
7885,Paul Pen
7885,Simon Bruni
7886,Mercedes Lackey
7887,Stephen King
7888,Kristen Britain
7889,Jeffrey Archer
7890,Jennifer Crusie
7891,Kevin Henkes
7892,Stephen Baxter
7892,Terry Pratchett
7893,Mercedes Lackey
7894,America's Test Kitchen
7894,Carl Tremblay
7894,Daniel J. Van Ackere
7895,Tamora Pierce
7896,Phaedra Patrick
7897,Jodi Meadows
7898,Bryan Mealer
7898,William Kamkwamba
7899,Paul O. Zelinsky
7900,Katherine Addison
7901,Jennifer Graham
7901,Rob Thomas
7902,Adam Makos
7902,Larry Alexander
7903,Tillie Cole
7904,Robert A. Heinlein
7905,Carl Hiaasen
7906,Neil Gaiman
7906,Yoshitaka Amano
7907,John Cheever
7908,John Sandford
7909,Neil Simon
7910,Oliver Sacks
7910,Sandra Blakeslee
7910,V.S. Ramachandran
7911,J.D. Robb
7912,Drew Barrymore
7913,Mario Benedetti
7914,Vanessa Diffenbaugh
7915,Tamara Ireland Stone
7916,James Andrew Miller
7916,Tom Shales
7917,Simon Winchester
7918,Michelle Moran
7919,Eoin Colfer
7920,James C. Collins
7920,Morten T. Hansen
7921,Kurt Vonnegut Jr.
7922,Emma Vieceli
7922,Leigh Dragoon
7922,Richelle Mead
7923,Oliver Sacks
7924,Jeff Lindsay
7925,Jane Dyer
7925,Mem Fox
7926,Jessica Verday
7927,P.B. Kerr
7928,Paul O. Zelinsky
7929,J.K. Rowling
7929,Joel Holland
7930,Rachel Abbott
7931,Robert Kirkman
7932,Matthew Reilly
7933,Marcus Sakey
7934,Robin McKinley
7935,Diana Gabaldon
7936,R.S. Grey
7937,عزالدين شكري فشير
7938,James Patterson
7938,Michael Ledwidge
7939,Ilona Andrews
7940,Richelle Mead
7941,Robert Crais
7942,Isa Chandra Moskowitz
7942,Sara Quin
7942,Terry Hope Romero
7943,Joan Bauer
7944,A.M. Homes
7945,Christopher Yost
7945,Orson Scott Card
7945,Pasqual Ferry
7946,Naomi Wolf
7947,Anonymous
7947,Lane T. Dennis
7947,Wayne A. Grudem
7948,Douglas E. Richards
7949,Bruno Bettelheim
7949,Miklós Nyiszli
7949,Richard Seaver
7949,Tibère Kremer
7950,Thomas L. Friedman
7951,Byron Jackson
7951,Gustav Tenggren
7951,Kathryn Jackson
7952,Geoffrey Wall
7952,Gustave Flaubert
7952,Robert Baldick
7953,Mike Birbiglia
7954,Mark Schlabach
7954,Phil Robertson
7955,Raditya Dika
7956,Kirsty Moseley
7957,Maria V. Snyder
7958,Robert Crais
7959,Mary Kay Andrews
7960,Juliet Marillier
7961,Diana L. Paxson
7961,Marion Zimmer Bradley
7962,Tara Sue Me
7963,Michel Houellebecq
7964,Jonah Berger
7965,Terry McMillan
7966,Alethea Nibley
7966,Athena Nibley
7966,Natsuki Takaya
7967,Joe Navarro
7967,Marvin Karlins
7968,Nora Roberts
7969,Lauren Willig
7970,Annie Proulx
7971,Christopher Godfrey Bond
7971,Hugh Wheeler
7971,Stephen Sondheim
7972,Kristin Hannah
7973,Tammara Webber
7974,Shūsaku Endō
7974,William Johnston
7975,Rachel Ward
7976,J.D. Robb
7977,Philip Yancey
7978,Jacqueline Winspear
7979,Bruce Springsteen
7980,Wednesday Martin
7981,Tamora Pierce
7982,Nora Roberts
7983,Nalini Singh
7984,Margot Lee Shetterly
7985,Robert Greene
7986,Jacqueline Carey
7987,Iain M. Banks
7988,Joseph Boyden
7989,R.J. Palacio
7990,John Locke
7991,Agatha Christie
7992,Sara Shepard
7993,Brandon Sanderson
7994,D. Ross Campbell
7994,Gary Chapman
7995,Alexander McCall Smith
7996,J.D. Robb
7997,Henry James
7997,Michael Cunningham
7998,Carl R. Rogers
7998,Peter D. Kramer
7999,Kristen Proby
8000,Matt Ridley
8001,J.M. Darhower
8002,Mary Higgins Clark
8003,David Baldacci
8004,Darcy Lockman
8004,Jack Niida
8004,Masami Tsuda
8005,Anne Bishop
8006,James Patterson
8006,Marshall Karp
8007,Howard Jacobson
8008,J.D. Robb
8009,Iris Rainer Dart
8010,David Almond
8011,David Hume
8012,Mary Higgins Clark
8013,B.J. Novak
8014,Maxwell Maltz
8015,Amitav Ghosh
8016,Mary Lawson
8017,Catherine Ryan Hyde
8018,Leslie Marmon Silko
8019,Toni Morrison
8020,Brian K. Vaughan
8020,Cliff Chiang
8020,Matthew Wilson
8021,Deborah Ellis
8022,Robyn Carr
8023,Stephen Clarke
8024,Dorothea Benton Frank
8025,Frantz Fanon
8025,Homi K. Bhabha
8025,Jean-Paul Sartre
8025,Richard Philcox
8026,Clive Cussler
8027,Bruce H. Wilkinson
8027,David Kopp
8028,Anne Frank
8028,Susan Massotty
8029,Robert Jackson Bennett
8030,Mary Higgins Clark
8031,Bruce Coville
8032,Adèle Lang
8032,Alisa Valdes
8032,Anna Maxted
8032,Carole Matthews
8032,Chris Manby
8032,Emily Barr
8032,Isabel Wolff
8032,Jennifer Weiner
8032,Jenny Colgan
8032,Jessica Adams
8032,Jill A. Davis
8032,Lauren Henderson
8032,Lisa Jewell
8032,Louise Bagshawe
8032,Lynda Curnyn
8032,Marian Keyes
8032,Meg Cabot
8032,Megan McCafferty
8032,Sarah Mlynowski
8032,Sophie Kinsella
8032,Stella Duffy
8033,Irvin D. Yalom
8033,Nicola Ferguson
8034,Seth Godin
8035,C.S. Friedman
8036,David R. Gillham
8037,Molière
8038,David Eddings
8039,Alice Walker
8040,J.R. Ward
8041,Veronica Roth
8042,Lisa Kleypas
8043,Jennifer L. Armentrout
8044,Jennifer Niven
8045,Sarah Vowell
8046,Daniel H. Pink
8047,James D. Watson
8048,Jamie Oliver
8049,Brian Herbert
8049,Kevin J. Anderson
8050,Sherrilyn Kenyon
8051,Tracy Kidder
8052,Mark Sanders
8052,Shoich Aoki
8052,Shoichi Aoki
8053,James Herriot
8054,Louise Rennison
8055,Arnold Lobel
8056,Haruki Murakami
8056,Jay Rubin
8057,Agatha Christie
8057,Mary Westmacott
8058,Kristen Ashley
8059,Lynda Mullaly Hunt
8060,Debbie Macomber
8061,Fiona Carnarvon
8062,S.M. Stirling
8063,Rachel Abbott
8064,Bethany McLean
8064,Peter Elkind
8065,Jacqueline Woodson
8066,John Shors
8067,Douglas Preston
8067,Lincoln Child
8068,Brian Coffey
8068,Dean Koontz
8069,Kurt Cobain
8070,James Patterson
8070,Michael Ledwidge
8071,Don DeLillo
8072,Mary Downing Hahn
8073,Adriana Trigiani
8074,Andrew Pepoy
8074,Bill Willingham
8074,Mark Buckingham
8074,Shawn McManus
8074,Steve Leialoha
8075,Maeve Binchy
8076,Christine Feehan
8077,Charlie Adlard
8077,Cliff Rathburn
8077,Robert Kirkman
8078,Charlie Adlard
8078,Robert Kirkman
8079,Italo Calvino
8079,William Weaver
8079,Ανταίος Χρυσοστομίδης
8079,Ελευθερία Κοψιδά
8080,Alice Walker
8081,Clifford D. Simak
8082,Rachel Vincent
8083,Henri J.M. Nouwen
8084,Charles Wheelan
8085,Tamora Pierce
8086,Addison Moore
8087,Guy Gavriel Kay
8088,Laura Wiess
8089,Aurora Rose Reynolds
8090,Judith Krantz
8091,Sandra Dallas
8092,Don Winslow
8093,Dean Koontz
8094,Elizabeth Berg
8095,Janne Teller
8095,Martin Aitken
8096,A.N. Roquelaure
8096,Anne Rice
8097,Brian Azzarello
8097,Eduardo Risso
8098,Karen Miller
8099,Madeleine L'Engle
8100,Sara Zarr
8101,Matthew Reilly
8102,J.D. Robb
8103,Mercedes Lackey
8104,Liz Kessler
8104,Sarah Gibb
8105,Sarah Hepola
8106,John Flanagan
8107,W. Somerset Maugham
8108,Joe Hart
8109,Charles Vess
8109,Chris Bachalo
8109,Colleen Doran
8109,Daniel Vozzo
8109,Dave McKean
8109,Kelly Jones
8109,Lee Loughridge
8109,Malcolm Jones III
8109,Michael Zulli
8109,Mike Dringenberg
8109,Neil Gaiman
8109,Sam Kieth
8109,Steve Oliff
8109,Steve Parkhouse
8109,Todd Klein
8110,Kristen Ashley
8111,Cynthia Voigt
8112,Charlie Adlard
8112,Cliff Rathburn
8112,Robert Kirkman
8112,Rus Wooton
8113,Morgan Rice
8114,E. Dale Saunders
8114,Kōbō Abe
8115,Helen R. Lane
8115,Mario Vargas Llosa
8116,Victoria Aveyard
8117,Darick Robertson
8117,Rodney Ramos
8117,Warren Ellis
8118,James  Hankins
8119,Amy Zhang
8120,C.S. Lewis
8120,Sheldon Vanauken
8121,Charles C. Mann
8122,Anna Jean Mayhew
8123,Linda Sue Park
8124,Colson Whitehead
8125,Jennifer Ashley
8126,Stephen Hunter
8127,J.M. Coetzee
8128,Mary Doria Russell
8129,Kendra Elliot
8130,Jamie Oliver
8131,Clive Cussler
8132,Diana L. Paxson
8132,Marion Zimmer Bradley
8133,John Sandford
8134,MaryJanice Davidson
8135,Jack Campbell
8136,Sara Donati
8137,Tarryn Fisher
8138,David Ebershoff
8139,Esther Earl
8139,John Green
8139,Lori Earl
8139,Wayne Earl
8140,Aldous Huxley
8141,Pauline Réage
8141,Sabine d'Estree
8142,Robin Hobb
8143,Dennis Lehane
8144,Kendra Elliot
8145,Penelope Douglas
8146,Jack Higgins
8147,Sean Patrick
8148,Meg Cabot
8149,Alan Jay Lerner
8149,George Bernard Shaw
8150,Mario Puzo
8151,Elizabeth Norris
8152,Richard Bach
8153,Kate DiCamillo
8154,Mercedes Lackey
8155,George R.R. Martin
8156,Agatha Christie
8157,Brian K. Vaughan
8157,J.G. Jones
8157,Mark Millar
8158,Takeshi Obata
8158,Tsugumi Ohba
8159,Chris Claremont
8159,John Byrne
8160,Edward S. Herman
8160,Noam Chomsky
8161,Astrid Lindgren
8161,Gerry Bothmer
8162,Horace Walpole
8163,Cormac McCarthy
8164,Kresley Cole
8165,Gene Wolfe
8166,Julia Pierpont
8167,Hunter S. Thompson
8168,Anne Sexton
8168,Maxine Kumin
8169,Kim Stanley Robinson
8170,Sharon M. Draper
8171,James Rollins
8172,Bisco Hatori
8173,Michael Buckley
8173,Peter Ferguson
8174,David Hackett Fischer
8175,Salman Rushdie
8176,Cathleen Miller
8176,Waris Dirie
8177,Eric S. Nylund
8178,Natasha Preston
8179,Robert H. Waterman Jr.
8179,Tom Peters
8180,Emily Raymond
8180,James Patterson
8181,Bill Finger
8181,Bob Kane
8181,Gardner F. Fox
8181,Jerry Robinson
8181,Sheldon Moldoff
8182,Eric Blehm
8183,Lisa Tawn Bergren
8184,Rachel Joyce
8185,Terry Brooks
8186,Rosamunde Pilcher
8187,Bob E. Flick
8187,Isaac Asimov
8187,Jim Gallant
8188,Luciano Bianciardi
8188,Saul Bellow
8189,Erica Jong
8190,Catherine Hardwicke
8190,David Leslie Johnson
8190,Sarah Blakley-Cartwright
8191,Rashmi Bansal
8192,Quentin Blake
8192,Roald Dahl
8193,Nickolas Butler
8194,Conn Iggulden
8195,Mireille Guiliano
8196,Laura Whitcomb
8197,Scott Westerfeld
8198,Greg Iles
8199,Jeffrey Archer
8200,Iain S. Thomas
8200,Jon Ellis
8200,pleasefindthis
8201,Ina Garten
8201,Quentin Bacon
8202,Masashi Kishimoto
8203,Louise Rennison
8204,Natasha Anders
8205,Emma Chase
8206,Anna Godbersen
8207,Charlotte Brontë
8208,Chloe Neill
8209,غسان كنفاني
8210,Anthea Bell
8210,Hans Christian Andersen
8210,Lisbeth Zwerger
8211,Meg Cabot
8212,Jack Kerouac
8213,Angela Elwell Hunt
8213,Tim Jonke
8214,Frank Miller
8215,Agatha Christie
8216,Patricia Cornwell
8217,Brent Curtis
8217,John Eldredge
8218,Louis Sachar
8219,Katie McGarry
8220,Edmund Morris
8221,Charles Tomlinson
8221,William Carlos Williams
8222,Timothy Zahn
8223,Haruki Murakami
8224,Ali Smith
8225,Meg Cabot
8226,Patricia Ingham
8226,Thomas Hardy
8227,Jane Green
8228,Barbara Delinsky
8229,Mark Bowden
8230,Chris Cleave
8231,Lesley Livingston
8232,Franklin Foer
8233,Fernando Pessoa
8233,Richard Zenith
8234,Brad Anderson
8234,Gary Frank
8234,Geoff Johns
8234,Jon Sibal
8234,Rob Leigh
8235,Anne Lamott
8235,Sam Lamott
8236,MaryJanice Davidson
8237,Douglas Preston
8237,Lincoln Child
8238,Manning Marable
8239,Marlo Morgan
8240,Lara Adrian
8241,Michael Buckley
8241,Peter Ferguson
8242,Bert Dodson
8243,Andrew Pepoy
8243,Bill Willingham
8243,Gene Ha
8243,Iñaki Miranda
8243,Joshua Middleton
8243,Mark Buckingham
8243,Mike Allred
8243,Steve Leialoha
8244,Karen Chance
8245,Len Deighton
8246,Archibald Candy Corporation
8246,Fannie Merritt Farmer
8246,Marion Cunningham
8247,بهاء طاهر
8248,Keary Taylor
8249,Flann O'Brien
8250,Alexander McCall Smith
